customer_id,age,Age_groups,gender,city,annual_income,spend_score,total_orders,avg_order_value,last_purchase_days_ago,loyalty_status,preferred_channel,Profile_richness,spend score blanks%
CUST102033,31,,Male,Chennai,1825000,15,21,2200,155,Platinum,Mobile App,Higher,
CUST102034,64,,Male,,650000,100,15,10100,307,,Website,Higher,
CUST102035,46,,Unknown,Pune,950000,7,67,6000,115,,Website,Lower,
CUST102036,29,,Unknown,Bengaluru,300000,96,66,8100,207,Silver,,Lower,
CUST102037,53,,Male,Pune,1750000,72,56,9000,81,Silver,In-store,Higher,
CUST102038,52,,,,200000,15,68,5100,103,Bronze,,Lower,
CUST102039,69,,Male,Pune,1400000,37,32,5900,80,,In-store,Higher,
CUST102040,29,,Unknown,Hyderabad,1475000,83,66,1800,103,Silver,,Lower,
CUST102041,24,,Male,Delhi,1975000,39,29,10200,240,Platinum,,Higher,
CUST102042,46,,,,1600000,6,66,7700,265,,In-store,Lower,
CUST102043,28,,,,275000,83,34,1000,33,,Online,Lower,
CUST102044,50,,Male,Delhi,850000,57,27,6900,35,Bronze,,Higher,
CUST102045,23,,,Kolkata,550000,92,60,2100,249,Silver,,Lower,
CUST102046,64,,Unknown,Delhi,1625000,81,39,11200,50,Gold,Mobile App,Lower,
CUST102047,32,,Female,Pune,675000,19,44,10700,280,,Mobile App,Higher,
CUST102048,49,,,Hyderabad,725000,63,36,6900,242,Bronze,Mobile App,Lower,
CUST102049,68,,Male,Chennai,1400000,31,19,3800,152,Platinum,,Higher,
CUST102050,28,,Female,Kolkata,1375000,75,45,9100,147,,Website,Higher,
CUST102051,40,,,Ahmedabad,400000,79,21,6200,39,,,Lower,
CUST102052,43,,Male,Chennai,1525000,10,23,3800,189,Platinum,,Higher,
CUST102053,51,,,Mumbai,1900000,87,27,1300,25,Platinum,In-store,Lower,
CUST102054,63,,Male,Mumbai,1175000,67,72,5300,244,,,Higher,
CUST102055,51,,,Mumbai,1100000,62,19,8200,223,Gold,,Lower,
CUST102056,46,,,Mumbai,1850000,3,41,5700,230,Gold,In-store,Lower,
CUST102057,21,,Male,Hyderabad,1325000,18,26,5600,153,,,Higher,
CUST102058,34,,Unknown,Chennai,1550000,25,28,1900,288,,,Lower,
CUST102059,52,,,,650000,20,64,6400,108,,Online,Lower,
CUST102060,30,,Unknown,Bengaluru,625000,58,68,4400,33,,,Lower,
CUST102061,58,,,Kolkata,500000,93,,2600,363,Silver,In-store,Lower,
CUST102062,56,,Unknown,Ahmedabad,1850000,86,51,1900,111,Platinum,Online,Lower,
CUST102063,32,,,Pune,unknown,50,74,5000,121,,Website,Lower,
CUST102064,NA,,Female,,1400000,79,48,8600,16,Silver,In-store,Higher,
CUST102065,46,,,Mumbai,,10,10,8800,227,,,Lower,
CUST102066,46,,,Ahmedabad,1675000,21,73,7200,11,Platinum,,Lower,
CUST102067,28,,Unknown,,1050000,29,39,900,203,Silver,,Lower,
CUST102068,69,,Male,Bengaluru,275000,96,19,1600,202,Platinum,Online,Higher,
CUST102069,49,,,Ahmedabad,1900000,10,64,1300,98,Gold,Online,Lower,
CUST102070,19,,Unknown,Chennai,775000,13,19,1400,116,,Website,Lower,
CUST102071,64,,Female,Ahmedabad,325000,47,76,11200,281,Gold,Website,Higher,
CUST102072,31,,Unknown,Mumbai,1950000,23,62,700,349,Bronze,,Lower,
CUST102073,37,,,Bengaluru,225000,50,13,700,232,,,Lower,
CUST102074,39,,Female,Pune,650000,87,25,2200,111,,Mobile App,Higher,
CUST102075,28,,Female,,900000,95,42,5600,352,Silver,Website,Higher,
CUST102076,44,,,Delhi,650000,4,39,5700,12,Platinum,,Lower,
CUST102077,20,,,Mumbai,750000,67,30,6000,21,Bronze,Website,Lower,
CUST102078,34,,,,500000,85,5,8100,127,,In-store,Lower,
CUST102079,61,,Male,Bengaluru,1000000,53,,9200,285,,Online,Higher,
CUST102080,45,,,Chennai,1350000,2,18,9900,121,,,Lower,
CUST102081,46,,Male,Hyderabad,1200000,68,21,3200,124,Silver,Website,Higher,
CUST102082,38,,,Bengaluru,1150000,65,50,2600,33,,Online,Lower,
CUST102083,64,,Male,,1050000,79,6,8900,170,Gold,Mobile App,Higher,
CUST102084,33,,Female,Delhi,1550000,57,50,7500,77,Bronze,Website,Higher,
CUST102085,54,,Male,Delhi,1175000,97,,500,297,Silver,,Higher,
CUST102086,37,,,Kolkata,1300000,70,66,10200,330,Platinum,In-store,Lower,
CUST102087,23,,Female,,1650000,7,1,5000,63,Silver,Online,Higher,
CUST102088,36,,Female,,475000,19,57,7300,270,Platinum,Online,Higher,
CUST102089,22,,,Delhi,1825000,44,30,2400,216,Platinum,In-store,Lower,
CUST102090,20,,Female,Kolkata,1450000,63,58,1600,190,,,Higher,
CUST102091,18,,Male,Kolkata,975000,65,52,5000,75,Silver,,Higher,
CUST102092,55,,Female,Kolkata,,39,37,3100,174,Gold,Mobile App,Higher,
CUST102093,32,,Female,Bengaluru,725000,83,48,5200,67,Platinum,,Higher,
CUST102094,51,,Male,Kolkata,625000,26,1,8200,93,,In-store,Higher,
CUST102095,52,,Female,Mumbai,1850000,44,19,11400,53,Gold,Mobile App,Higher,
CUST102096,66,,Female,,875000,12,46,10000,94,Silver,,Higher,
CUST102097,42,,Male,Mumbai,300000,22,67,1200,113,Gold,Website,Higher,
CUST102098,41,,,Hyderabad,1025000,77,2,7300,229,Silver,Website,Lower,
CUST102099,29,,,Delhi,1075000,92,56,9100,250,Platinum,,Lower,
CUST102100,35,,,,1425000,14,17,2900,209,Bronze,,Lower,
CUST102101,32,,,Kolkata,500000,86,79,8100,182,Bronze,Mobile App,Lower,
CUST102102,61,,,Chennai,1275000,30,22,9800,267,,,Lower,
CUST102103,33,,,Chennai,700000,44,27,3000,281,,In-store,Lower,
CUST102104,44,,Male,Delhi,425000,84,55,1100,155,Platinum,,Higher,
CUST102105,25,,,Hyderabad,1225000,91,32,7300,83,Gold,,Lower,
CUST102106,63,,,Chennai,500000,38,60,8200,186,Silver,,Lower,
CUST102107,42,,,Mumbai,1350000,59,28,2800,349,Bronze,Website,Lower,
CUST102108,34,,Female,Ahmedabad,650000,42,28,10100,139,Silver,In-store,Higher,
CUST102109,46,,Male,Bengaluru,500000,52,74,8300,55,Platinum,Website,Higher,
CUST102110,,,Unknown,Pune,475000,63,25,8900,19,Gold,Mobile App,Lower,
CUST102111,25,,Male,Chennai,1175000,61,78,1000,348,Silver,Mobile App,Higher,
CUST102112,32,,,,500000,34,26,400,346,Gold,Online,Lower,
CUST102113,44,,Male,Kolkata,1700000,39,75,9700,267,Bronze,,Higher,
CUST102114,63,,,,1825000,41,71,5900,142,Silver,In-store,Lower,
CUST102115,67,,Male,,800000,37,17,5400,316,,In-store,Higher,
CUST102116,69,,Male,Bengaluru,1450000,65,7,6000,164,Bronze,Website,Higher,
CUST102117,24,,Male,Mumbai,1425000,79,56,9800,252,Gold,,Higher,
CUST102118,20,,Female,Hyderabad,1700000,32,64,9500,232,Platinum,,Higher,
CUST102119,46,,,Bengaluru,1950000,8,20,500,297,,Website,Lower,
CUST102120,61,,Female,Pune,1450000,97,38,1000,363,,,Higher,
CUST102121,,,Male,Ahmedabad,1550000,18,75,6100,60,Silver,In-store,Higher,
CUST102122,41,,Unknown,Chennai,1425000,45,58,400,22,,Website,Lower,
CUST102123,20,,Female,Hyderabad,1200000,93,16,9700,126,Bronze,,Higher,
CUST102124,37,,Female,Hyderabad,300000,96,51,6400,103,Silver,Online,Higher,
CUST102125,63,,Male,Chennai,1175000,33,27,11700,221,Silver,,Higher,
CUST102126,32,,Unknown,Chennai,225000,5,51,5100,110,,Online,Lower,
CUST102127,42,,,Chennai,1850000,82,75,10300,58,,,Lower,
CUST102128,47,,Male,Chennai,250000,74,16,2200,65,,Mobile App,Higher,
CUST102129,31,,Female,Chennai,,36,60,3100,58,,In-store,Higher,
CUST102130,24,,Unknown,Hyderabad,1150000,97,76,1900,158,Platinum,Online,Lower,
CUST102131,34,,,Delhi,225000,23,40,7600,76,Gold,Online,Lower,
CUST102132,61,,Unknown,Delhi,175000,40,67,10700,19,,Website,Lower,
CUST102133,37,,Male,,1800000,5,2,2400,190,Bronze,Website,Higher,
CUST102134,53,,Unknown,Delhi,650000,34,48,800,250,Silver,Website,Lower,
CUST102135,26,,Unknown,Pune,1875000,24,52,6400,360,,,Lower,
CUST102136,55,,Unknown,Delhi,1200000,17,24,10900,363,,Mobile App,Lower,
CUST102137,65,,,Hyderabad,1850000,95,78,10000,79,Bronze,Online,Lower,
CUST102138,39,,Female,Chennai,350000,71,2,3300,84,Platinum,,Higher,
CUST102139,,,Male,Kolkata,825000,81,65,6400,172,Bronze,Website,Higher,
CUST102140,,,,Kolkata,775000,92,20,,212,,Mobile App,Lower,
CUST102141,,,Unknown,Pune,200000,,34,1400,149,,,Lower,
CUST102142,19,,Unknown,,1950000,22,41,1400,10,Bronze,Mobile App,Lower,
CUST102143,41,,Female,Hyderabad,1350000,15,41,6500,30,Platinum,Website,Higher,
CUST102144,25,,Male,Mumbai,550000,,75,1800,280,,In-store,Higher,
CUST102145,28,,Male,Bengaluru,1700000,15,23,2700,55,Platinum,Online,Higher,
CUST102146,30,,,,1500000,25,38,2400,360,Silver,Website,Lower,
CUST102147,34,,Female,Mumbai,700000,53,44,9300,127,,,Higher,
CUST102148,25,,Male,Hyderabad,975000,21,67,9000,180,,Online,Higher,
CUST102149,38,,,Delhi,1850000,,62,7800,232,Bronze,Mobile App,Lower,
CUST102150,35,,Unknown,Chennai,500000,66,12,11900,93,Gold,,Lower,
CUST102151,47,,Male,Mumbai,1300000,91,30,2000,8,Gold,Online,Higher,
CUST102152,35,,Male,Bengaluru,200000,32,65,4700,247,Silver,,Higher,
CUST102153,63,,,,825000,21,41,11300,331,Gold,Mobile App,Lower,
CUST102154,64,,Male,Kolkata,200000,68,20,8200,196,Silver,Website,Higher,
CUST102155,48,,Male,,225000,44,6,7000,163,,,Higher,
CUST102156,55,,Male,Bengaluru,900000,83,75,1400,40,Silver,Website,Higher,
CUST102157,49,,Male,Chennai,1250000,66,4,5100,254,Platinum,Mobile App,Higher,
CUST102158,28,,Unknown,Delhi,1600000,90,10,3500,85,Platinum,Mobile App,Lower,
CUST102159,62,,Male,Bengaluru,1250000,98,51,8800,272,Platinum,,Higher,
CUST102160,42,,,,,14,38,6500,78,,,Lower,
CUST102161,50,,Unknown,Bengaluru,1050000,15,1,2000,213,Platinum,Mobile App,Lower,
CUST102162,55,,Unknown,Hyderabad,1750000,20,8,5600,304,Platinum,,Lower,
CUST102163,58,,Male,Delhi,350000,34,,11400,255,Platinum,,Higher,
CUST102164,25,,Female,Chennai,550000,36,63,9900,91,Platinum,,Higher,
CUST102165,28,,Female,Kolkata,1750000,83,33,2900,193,,,Higher,
CUST102166,39,,Male,Kolkata,200000,9,15,10800,253,Platinum,,Higher,
CUST102167,68,,,Bengaluru,775000,71,31,8500,278,Platinum,Online,Lower,
CUST102168,41,,Female,Hyderabad,1450000,30,21,11400,143,,Mobile App,Higher,
CUST102169,58,,Male,Mumbai,900000,77,3,8000,244,,Mobile App,Higher,
CUST102170,34,,Male,,775000,91,66,2700,212,Platinum,In-store,Higher,
CUST102171,29,,Unknown,,700000,63,35,3600,195,Silver,Website,Lower,
CUST102172,63,,Male,,875000,35,41,9000,270,,In-store,Higher,
CUST102173,49,,,Mumbai,375000,13,59,10400,329,,,Lower,
CUST102174,32,,Male,Hyderabad,1925000,79,16,6200,19,Gold,,Higher,
CUST102175,33,,Male,,1725000,46,56,5600,40,Bronze,Online,Higher,
CUST102176,,,Female,,675000,56,45,8900,98,,Online,Higher,
CUST102177,39,,Male,Mumbai,500000,9,59,700,4,,Online,Higher,
CUST102178,45,,,Mumbai,1525000,87,50,11000,33,Platinum,Online,Lower,
CUST102179,37,,Male,Chennai,1975000,36,12,3800,299,,Online,Higher,
CUST102180,50,,,Chennai,625000,3,12,5600,165,Bronze,Online,Lower,
CUST102181,27,,,Delhi,1300000,98,33,9000,27,Bronze,Online,Lower,
CUST102182,57,,Unknown,,1450000,19,49,3800,173,,Online,Lower,
CUST102183,49,,Male,,1450000,28,21,7100,337,Platinum,,Higher,
CUST102184,67,,Male,Delhi,150000,23,60,4100,113,Platinum,Online,Higher,
CUST102185,50,,Female,,175000,7,52,7200,95,Silver,Mobile App,Higher,
CUST102186,19,,Male,Pune,1575000,76,54,11100,319,Bronze,Online,Higher,
CUST102187,50,,Unknown,Ahmedabad,600000,14,39,10200,233,Platinum,Website,Lower,
CUST102188,50,,,,1675000,46,49,11100,134,Bronze,Online,Lower,
CUST102189,58,,Male,Chennai,1925000,15,64,600,124,Silver,,Higher,
CUST102190,30,,Male,Delhi,425000,67,26,7600,351,Gold,,Higher,
CUST102191,47,,Unknown,Delhi,775000,15,71,11800,323,Bronze,,Lower,
CUST102192,50,,,,800000,51,7,6700,353,Silver,,Lower,
CUST102193,30,,,Mumbai,850000,88,72,8700,116,Silver,,Lower,
CUST102194,69,,Male,Kolkata,500000,8,62,4200,13,Silver,Online,Higher,
CUST102195,43,,Female,Bengaluru,1275000,69,24,10500,320,,Online,Higher,
CUST102196,39,,Male,Bengaluru,150000,62,40,3900,165,,,Higher,
CUST102197,56,,Female,Delhi,1625000,51,76,6900,208,Platinum,Website,Higher,
CUST102198,19,,,,1550000,63,47,11300,85,Bronze,In-store,Lower,
CUST102199,55,,,Pune,200000,68,8,3300,248,,Mobile App,Lower,
CUST102200,56,,Female,,575000,78,54,9300,56,,,Higher,
CUST102201,43,,,Delhi,1425000,16,9,8300,172,Bronze,Online,Lower,
CUST102202,63,,Male,,1625000,84,3,8900,141,,Mobile App,Higher,
CUST102203,67,,Female,Chennai,975000,24,54,7900,132,,Online,Higher,
CUST102204,32,,,,1625000,6,21,4900,201,Platinum,In-store,Lower,
CUST102205,51,,Female,,775000,57,48,2900,289,Silver,In-store,Higher,
CUST102206,59,,Female,,1925000,31,47,5300,309,,,Higher,
CUST102207,NA,,Male,Pune,600000,6,68,2200,357,,Mobile App,Higher,
CUST102208,61,,Male,Chennai,675000,99,63,11200,345,Bronze,,Higher,
CUST102209,66,,Unknown,Kolkata,950000,79,16,11900,179,Silver,Mobile App,Lower,
CUST102210,57,,Female,Mumbai,1075000,29,74,1500,29,Platinum,,Higher,
CUST102211,28,,Female,Chennai,1000000,67,5,6500,307,Bronze,In-store,Higher,
CUST102212,20,,Unknown,Hyderabad,1800000,75,11,4600,306,Gold,Online,Lower,
CUST102213,23,,Unknown,Ahmedabad,375000,3,29,2600,36,Gold,,Lower,
CUST102214,26,,,Delhi,500000,28,79,,109,Gold,,Lower,
CUST102215,23,,,Hyderabad,400000,74,70,10700,316,Platinum,,Lower,
CUST102216,26,,Female,Pune,725000,97,48,500,146,Gold,Website,Higher,
CUST102217,56,,Unknown,Hyderabad,unknown,48,15,10900,276,,In-store,Lower,
CUST102218,48,,Male,,225000,80,34,1200,146,Bronze,,Higher,
CUST102219,49,,Female,,450000,10,60,6700,168,,In-store,Higher,
CUST102220,58,,Unknown,Mumbai,1950000,33,62,5100,257,Gold,,Lower,
CUST102221,67,,Male,Bengaluru,1550000,100,2,6000,275,Bronze,Online,Higher,
CUST102222,29,,Male,Delhi,1050000,67,,7900,87,,Mobile App,Higher,
CUST102223,25,,Male,Bengaluru,1325000,69,19,8000,154,Platinum,In-store,Higher,
CUST102224,25,,,,1900000,12,49,9900,285,Silver,,Lower,
CUST102225,67,,,,150000,57,78,400,315,,,Lower,
CUST102226,45,,Male,,1625000,44,28,6800,319,,,Higher,
CUST102227,37,,,,425000,13,48,10500,98,Gold,Mobile App,Lower,
CUST102228,64,,,Delhi,650000,24,37,10700,211,,In-store,Lower,
CUST102229,24,,Female,Bengaluru,400000,44,74,3300,48,Silver,,Higher,
CUST102230,28,,Male,Chennai,1225000,57,49,7000,318,Platinum,,Higher,
CUST102231,37,,Female,,1575000,96,48,10000,274,,Mobile App,Higher,
CUST102232,33,,Female,Bengaluru,1225000,16,73,8500,194,Platinum,Online,Higher,
CUST102233,21,,Male,Kolkata,975000,96,29,3900,252,Silver,Website,Higher,
CUST102234,23,,Female,Bengaluru,750000,,60,7500,283,,In-store,Higher,
CUST102235,39,,,Kolkata,225000,100,29,2600,262,,Mobile App,Lower,
CUST102236,43,,Male,Kolkata,1725000,21,58,7900,262,Gold,Website,Higher,
CUST102237,20,,Male,,525000,76,48,4600,31,Bronze,Website,Higher,
CUST102238,58,,,Delhi,375000,51,23,9600,105,Platinum,Mobile App,Lower,
CUST102239,59,,Male,Pune,1775000,21,27,8500,350,Silver,,Higher,
CUST102240,31,,Female,,1000000,60,7,4300,312,,,Higher,
CUST102241,28,,,Delhi,275000,51,49,7600,169,,Mobile App,Lower,
CUST102242,35,,Male,Delhi,600000,21,54,5300,236,Gold,Mobile App,Higher,
CUST102243,,,Male,Hyderabad,1600000,6,68,4400,274,,,Higher,
CUST102244,29,,Female,,1450000,73,78,11000,343,Gold,Online,Higher,
CUST102245,40,,,,325000,65,42,8000,230,,,Lower,
CUST102246,29,,Female,,375000,76,74,4200,23,Bronze,,Higher,
CUST102247,30,,Female,Ahmedabad,1800000,58,59,5000,164,Bronze,Website,Higher,
CUST102248,42,,Unknown,,1075000,78,44,11500,281,Silver,Website,Lower,
CUST102249,62,,,Delhi,850000,6,26,8600,7,Silver,Website,Lower,
CUST102250,68,,Male,Hyderabad,500000,65,23,600,210,Gold,Mobile App,Higher,
CUST102251,36,,Female,Kolkata,700000,86,73,10400,253,Gold,In-store,Higher,
CUST102252,NA,,Male,Pune,1275000,34,8,11000,133,Gold,,Higher,
CUST102253,63,,Female,Pune,825000,56,53,6200,274,Gold,In-store,Higher,
CUST102254,53,,Female,Kolkata,775000,75,14,11600,106,,Online,Higher,
CUST102255,62,,Unknown,Bengaluru,375000,3,71,4100,232,,Online,Lower,
CUST102256,25,,Unknown,Bengaluru,1300000,42,7,700,33,Bronze,,Lower,
CUST102257,46,,,,225000,62,9,10800,79,Silver,Website,Lower,
CUST102258,NA,,,,1500000,6,3,9800,35,Silver,,Lower,
CUST102259,,,Female,Ahmedabad,1775000,6,78,800,110,Platinum,Online,Higher,
CUST102260,NA,,Female,Hyderabad,1800000,63,17,1600,321,Silver,In-store,Higher,
CUST102261,49,,Male,Pune,300000,20,44,7200,63,Silver,In-store,Higher,
CUST102262,68,,Male,,1500000,21,46,8000,328,,,Higher,
CUST102263,61,,Unknown,Mumbai,900000,2,58,1400,297,,Mobile App,Lower,
CUST102264,35,,Male,,1975000,90,28,6400,178,Platinum,Website,Higher,
CUST102265,23,,Female,Mumbai,600000,95,14,2900,364,Gold,Mobile App,Higher,
CUST102266,35,,Unknown,Chennai,825000,90,9,5600,232,Platinum,,Lower,
CUST102267,36,,Male,Delhi,825000,56,26,9200,104,Platinum,Online,Higher,
CUST102268,39,,,Kolkata,600000,96,2,1400,294,Bronze,,Lower,
CUST102269,54,,Female,Delhi,625000,10,75,1000,35,,,Higher,
CUST102270,49,,Male,,450000,87,,7600,194,Silver,,Higher,
CUST102271,58,,,Delhi,unknown,70,34,1800,174,Bronze,Mobile App,Lower,
CUST102272,20,,Female,Hyderabad,1200000,23,19,5400,102,,Mobile App,Higher,
CUST102273,45,,,Chennai,400000,92,39,2800,324,Silver,,Lower,
CUST102274,27,,Unknown,Ahmedabad,1325000,30,13,1000,293,Platinum,In-store,Lower,
CUST102275,68,,Female,Chennai,500000,78,5,10700,85,Silver,In-store,Higher,
CUST102276,52,,Male,Pune,550000,37,50,4700,201,Gold,,Higher,
CUST102277,46,,,Hyderabad,1475000,55,23,9500,173,Gold,,Lower,
CUST102278,,,,Delhi,1375000,96,29,8600,29,Platinum,In-store,Lower,
CUST102279,32,,Male,Ahmedabad,825000,49,72,8300,297,,,Higher,
CUST102280,50,,Unknown,Delhi,225000,34,26,2100,56,Gold,In-store,Lower,
CUST102281,24,,Female,,675000,44,79,1900,16,Platinum,,Higher,
CUST102282,29,,Female,,1100000,22,57,10500,140,Bronze,In-store,Higher,
CUST102283,66,,Female,Bengaluru,975000,31,1,6700,66,,,Higher,
CUST102284,47,,Unknown,Chennai,1225000,7,28,11800,147,Gold,Mobile App,Lower,
CUST102285,38,,Unknown,Ahmedabad,1175000,21,62,3100,158,Platinum,Mobile App,Lower,
CUST102286,48,,,,1125000,16,47,1600,69,Platinum,,Lower,
CUST102287,41,,,Bengaluru,425000,20,78,1900,23,Bronze,In-store,Lower,
CUST102288,37,,Female,Hyderabad,175000,43,59,1500,190,Bronze,,Higher,
CUST102289,54,,Female,Ahmedabad,825000,44,31,9500,248,,,Higher,
CUST102290,21,,Female,Bengaluru,1975000,47,70,10000,309,,Mobile App,Higher,
CUST102291,45,,Unknown,Kolkata,1800000,19,49,9300,145,Gold,Online,Lower,
CUST102292,61,,Unknown,Ahmedabad,1900000,48,5,6500,305,Platinum,In-store,Lower,
CUST102293,37,,Male,,1925000,96,31,11200,177,,Online,Higher,
CUST102294,41,,,Bengaluru,,79,37,3500,195,,Online,Lower,
CUST102295,67,,Male,Delhi,375000,69,79,3100,13,Bronze,Website,Higher,
CUST102296,66,,Male,,1550000,11,15,3900,364,Platinum,Online,Higher,
CUST102297,68,,Unknown,Kolkata,1050000,79,52,10500,166,Silver,Online,Lower,
CUST102298,49,,Male,,unknown,29,69,8500,150,,,Higher,
CUST102299,58,,Female,Mumbai,1725000,45,11,4800,341,,Website,Higher,
CUST102300,53,,,Bengaluru,1125000,68,43,2600,45,Bronze,Website,Lower,
CUST102301,,,,Hyderabad,1625000,36,70,1600,174,Platinum,Website,Lower,
CUST102302,51,,Female,Bengaluru,1325000,48,23,11300,167,,,Higher,
CUST102303,53,,Female,Mumbai,600000,87,40,10300,197,,Website,Higher,
CUST102304,19,,Female,Kolkata,1925000,15,63,700,206,,,Higher,
CUST102305,32,,Male,Kolkata,950000,44,2,5500,82,Gold,,Higher,
CUST102306,51,,,,1225000,67,79,9000,68,Silver,In-store,Lower,
CUST102307,53,,Male,Ahmedabad,1050000,96,73,10000,97,Bronze,,Higher,
CUST102308,23,,Female,Hyderabad,1025000,74,47,11600,167,,In-store,Higher,
CUST102309,56,,Female,,650000,40,30,9700,77,Gold,Website,Higher,
CUST102310,59,,Female,Hyderabad,175000,,16,3200,237,Gold,Website,Higher,
CUST102311,68,,Female,Hyderabad,900000,86,59,6200,196,Silver,In-store,Higher,
CUST102312,68,,Male,Mumbai,875000,14,47,7500,291,Bronze,Mobile App,Higher,
CUST102313,,,Female,,,63,30,9300,136,Bronze,,Higher,
CUST102314,29,,,Hyderabad,1225000,81,9,3000,308,,,Lower,
CUST102315,20,,Female,Pune,425000,85,65,10800,296,Bronze,,Higher,
CUST102316,62,,,Mumbai,1400000,51,59,2800,36,Gold,,Lower,
CUST102317,35,,Male,Kolkata,1350000,79,64,2000,248,,Online,Higher,
CUST102318,57,,,Mumbai,725000,58,8,3800,254,Bronze,Website,Lower,
CUST102319,38,,,Delhi,725000,15,52,1000,214,Silver,,Lower,
CUST102320,32,,Male,Delhi,1625000,65,18,2000,252,Gold,,Higher,
CUST102321,50,,,Hyderabad,400000,88,58,8600,70,Platinum,,Lower,
CUST102322,52,,Male,,450000,55,49,6000,234,Silver,,Higher,
CUST102323,43,,,Kolkata,1925000,76,32,3400,329,Silver,Website,Lower,
CUST102324,25,,Male,Mumbai,1975000,10,48,9500,16,Bronze,,Higher,
CUST102325,53,,,,1925000,42,45,5100,174,,In-store,Lower,
CUST102326,65,,Unknown,Mumbai,1725000,95,54,5000,187,,Website,Lower,
CUST102327,47,,Male,Mumbai,625000,11,46,8400,294,Gold,,Higher,
CUST102328,40,,,Pune,1925000,16,31,7300,225,Bronze,Mobile App,Lower,
CUST102329,59,,Unknown,Delhi,1950000,73,37,6700,274,,,Lower,
CUST102330,61,,Female,Mumbai,1900000,78,16,9400,12,,In-store,Higher,
CUST102331,31,,Unknown,Pune,825000,19,46,3500,310,Platinum,Website,Lower,
CUST102332,31,,Female,Delhi,175000,31,46,5200,219,,Online,Higher,
CUST102333,19,,,Pune,1200000,73,78,600,1,Bronze,Website,Lower,
CUST102334,NA,,Unknown,,325000,100,61,,111,Bronze,,Lower,
CUST102335,54,,Male,Ahmedabad,450000,53,46,8600,277,,,Higher,
CUST102336,22,,Female,Delhi,1000000,90,51,11900,129,Silver,Online,Higher,
CUST102337,55,,,,700000,8,62,11800,93,Bronze,In-store,Lower,
CUST102338,62,,,Ahmedabad,1275000,24,35,3800,39,Silver,,Lower,
CUST102339,58,,Female,,500000,8,,9700,316,Gold,In-store,Higher,
CUST102340,,,,Mumbai,175000,83,42,10400,159,Gold,In-store,Lower,
CUST102341,64,,Unknown,Kolkata,1650000,48,45,3000,186,,Website,Lower,
CUST102342,31,,,,,30,68,500,353,Gold,In-store,Lower,
CUST102343,56,,,Pune,1725000,58,75,800,256,,,Lower,
CUST102344,42,,Female,Pune,1425000,86,47,4700,239,,,Higher,
CUST102345,37,,,Pune,1025000,55,79,2500,104,,,Lower,
CUST102346,19,,,Pune,1800000,73,30,900,,,Mobile App,Lower,
CUST102347,56,,,,1850000,62,24,6300,29,,In-store,Lower,
CUST102348,23,,Female,Kolkata,1800000,48,66,10200,89,,Mobile App,Higher,
CUST102349,34,,Female,Bengaluru,1300000,4,43,6700,51,Silver,Website,Higher,
CUST102350,42,,Unknown,Pune,175000,37,34,800,364,,Mobile App,Lower,
CUST102351,45,,Female,Bengaluru,1225000,8,23,2600,147,Silver,In-store,Higher,
CUST102352,19,,Female,Kolkata,1725000,1,61,3900,314,Gold,,Higher,
CUST102353,52,,Male,Kolkata,825000,92,37,4700,36,Silver,Website,Higher,
